Review #,Brand,Variety,Style,Country,Stars,Top Ten
655,Cap Atoom Bulan,Mie Telor Asli,Pack,Indonesia,3,NA
654,Mee Jang,Sour Spicy Chicken Tom Yum,Bowl,Thailand,3.25,NA
653,Dragonfly,Artificial Pork Ribs,Pack,China,4,NA
652,Sapporo Ichiban,Shio,Pack,Japan,5,NA
651,Mi Sedaap,Mi Segera Mi Sup Perisa Kari Ayam,Pack,Indonesia,4,NA
650,Dragonfly,Artificial Chicken,Pack,China,4,NA
649,Pot Noodle,Chicken & Mushroom,Cup,UK,3.75,NA
648,Nongshim,Seafood Ramyun,Pack,South Korea,3.75,NA
647,Sunlee,Tom Yum Shrimp Noodle,Bowl,Thailand,3.5,NA
646,Yamamoto,Shoyu,Bowl,Japan,4.25,NA
645,Nongshim,Oolongmen Artificial Chicken,Cup,South Korea,3.75,NA
644,Sura,Knife Cut Rice Noodle,Bowl,South Korea,3.75,NA
643,Wei Chuan,Miso Vegetables,Pack,Taiwan,3.25,NA
642,Little Cook,Spicy Beef,Cup,Thailand,2.75,NA
641,Vina Acecook,Hao Hao Shrimp Onion,Pack,Vietnam,3,NA
640,Master Kong,Artificial Spicy Beef,Pack,China,4.25,NA
639,Nissin,Gozen Kitsune Udon,Bowl,Japan,5,NA
638,GreeNoodle,Yakisoba,Pack,Thailand,3,NA
637,Snapdragon,Chinese Mushroom Rice Noodle,Cup,Singapore,2.5,NA
636,Yamamori,Tom Yam Ramen Pork,Pack,Japan,4.75,NA
635,Ottogi,Buckwheat Bibim Ramyon,Pack,South Korea,1.1,NA
634,Baijia,Sichuan Hot Pot Sweet Potato Thread,Bowl,China,0.5,NA
633,Mr. Udon,Seafood Selection,Pack,South Korea,3.5,NA
632,Mr. Udon,Japanese Miso,Pack,South Korea,2.75,NA
631,Fashion Foods,XO Sauce,Bowl,Thailand,1.25,NA
630,Ve Wong,Kung Fu Artificial Mushroom Pork,Bowl,Taiwan,1.25,NA
629,Master Kong,Artificial Braised Beef,Pack,China,4.25,NA
628,Lucky Me!,Supreme La Paz Batchoy Beef Garlic,Bowl,Philippines,3.5,NA
627,Omachi,Spaghetti,Pack,Vietnam,3.75,NA
626,Ottogi,Yeul Hot Taste,Bowl,South Korea,3.5,NA
625,Pot Noodle,Bombay Bad Boy,Cup,UK,4,NA
624,Master Kong,Artificial Pork,Pack,China,3.75,NA
623,Wei Wei,"""A"" Series Vegetarian",Pack,Taiwan,3.25,NA
622,Daikoku,My Friend Vic Tanuki Udon,Bowl,Japan,4.75,NA
621,Ottogi,Jin Ramen Big Bowl (Hot),Bowl,South Korea,3.5,NA
620,Vifon,Phu Gia Bamboo Shoot Artificial Pork Bean Thread,Pack,Vietnam,1.25,NA
619,Yamamoto,Ponpoko Tempura Udon,Bowl,Japan,4.75,NA
618,Pulmuone,Cold Noodles By Dad,Pack,South Korea,2.75,NA
617,Nissin,Demae Iccho Sesame Oil Chicken Macaroni,Pack,Japan,3.75,NA
616,Maggi,2 Minute Noodles Thrillin' Curry,Pack,India,2,NA
615,Yamamori,Tom Yam Prawn,Pack,Japan,4.5,NA
614,Fuku,Superior Soup Rice Noodle,Pack,Hong Kong,2.5,NA
613,Saigon Ve Wong,Kung Fu Artificial Pork Flavor,Bowl,Vietnam,3,NA
612,Maruchan,Yakisoba Spicy Chicken,Tray,USA,1.75,NA
611,Batchelors,Super Noodles Low Fat Sweet Thai Chilli,Pack,UK,2,NA
610,Wei Wei,"""A"" Series Artificial Chicken",Pack,Taiwan,3.25,NA
609,Wei Wei,"""A"" Series Artificial Hot Beef",Pack,Taiwan,3.75,NA
608,Koka,Spicy Black Pepper,Pack,Singapore,5,2012 #10
607,Pot Noodle,Beef Tomato,Cup,UK,1.5,NA
606,Six Fortune,U-Dong,Pack,South Korea,4,NA
605,Little Cook,Artificial Onion,Cup,Thailand,3.5,NA
604,Batchelors,Super Noodles Low Fat Chicken Herb,Pack,UK,2,NA
603,Wei Lih,Goog Good Eat Super Ramen Hot Chili,Pack,Taiwan,3.75,NA
602,Nongshim,Oolongmen Artificial Seafood,Cup,South Korea,3.5,NA
601,Wei Chuan,Tomato Vegetables,Pack,Taiwan,4,NA
600,Maruchan,Ramen Noodle Soup Beef,Pack,USA,3.25,NA
599,Lucky Me!,Pancit Canton Extra Hot Chili,Pack,Philippines,4,NA
598,Little Cook,Vegetarian,Cup,Thailand,3.25,NA
597,Batchelors,Super Noodles Sweet & sour,Pack,UK,3.5,NA
596,Thai Kitchen,Lemongrass Chili Rice Noodle,Pack,USA,1.5,NA
595,Thai Kitchen,Spring Onion Rice Noodle,Pack,USA,3.75,NA
594,Haioreum,Asian Style Noodles Seafood,Bowl,South Korea,3.5,NA
593,Nongshim,Chapagetti Chajang,Pack,South Korea,4,NA
592,Batchelors,Super Noodles Mild Curry,Pack,UK,3.25,NA
591,Batchelors,Super Noodles To Go Chinese Space Rib,Bowl,UK,2.5,NA
590,Mama,Chand Clear Soup,Bowl,Thailand,3.5,NA
589,Vifon,South Korean Style Kim Chee,Bowl,Vietnam,4.25,NA
588,Vifon,Tu Quy Pork,Pack,Vietnam,2.75,NA
587,Sunlight,Steam Vermicelli,Pack,Taiwan,2.1,NA
586,Vedan,Bah Kut Tea Noodle For Vegetarians,Pack,Taiwan,3.25,NA
585,Ve Wong,Artificial Onion Flavor Bean Thread,Bowl,Taiwan,1.5,NA
584,Baijia,Single Noble Black Bone Chicken Sweet Potato Thread,Cup,China,0,NA
583,Vifon,Phu Gia Cua Crab Bean Thread,Pack,Vietnam,2.25,NA
582,Koyo,Tofu & Miso,Pack,USA,2.5,NA
581,Koyo,Mushroom,Pack,USA,2.75,NA
580,Baijia,Hot & Sour Casserole Stewed Rice Noodle,Pack,China,0,NA
579,Baijia,Sichuan Pickled Sweet Potato Thread,Pack,China,1.75,NA
578,Nongshim,Shin Ramyun Black,Pack,South Korea,4.75,2012 #7
577,Pot Noodle,Chinese Chow Mein,Cup,UK,3,NA
576,Menraku,Tempura Soba,Bowl,Japan,3.75,NA
575,Batchelors,Super Noodles Barbecue Beef,Pack,UK,3.5,NA
574,Maggi,2 Minute Noodles Tricky Tomato,Pack,India,3.75,NA
573,Noah Foods,Phoya Chicken,Bowl,Vietnam,2,NA
572,Maruchan,Yakisoba Tomato Basil,Tray,USA,3,NA
571,Shirakiku,Japanese Style Tokusen Sio,Pack,Japan,3.25,NA
570,O Sung,Keopnurungji Rice Snack,Cup,South Korea,2.5,NA
569,Saigon Ve Wong,Kung Fu Suc Song Artificial Pork,Bowl,Vietnam,3,NA
568,Paldo,Gomtang,Cup,South Korea,4,NA
567,Goku Uma,Soy Sauce,Bowl,Japan,3.5,NA
566,Foodmon,DJ DOC Jjolmyeon,Bowl,South Korea,5,NA
565,Batchelors,Super Noodles To Go Curry,Bowl,UK,4,NA
564,Uni-President,One More Cup Kimchi,Cup,Taiwan,3.75,NA
563,Yum Yum,Duck,Pack,Thailand,3.25,NA
562,Batchelors,Super Noodles Bacon,Pack,UK,4.25,NA
561,Sahmyook,Vegetable,Pack,South Korea,3.25,NA
560,Myojo,Ippeichan Soy Sauce,Bowl,Japan,4,NA
559,Wai Wai,Quick Tom Yum Shrimp,Cup,Thailand,3,NA
558,Long Kow,Crystal Noodles Vegetables,Bowl,China,1.5,NA
557,Batchelors,Super Noodles Souther Fried Chicken,Pack,UK,3.75,NA
556,Mi Sedaap,Mi Goreng Perisa Asli,Pack,Indonesia,4.75,NA
555,Batchelors,Super Noodles Chinese Chow Mein,Pack,UK,2.75,NA
554,Yum Yum,Shrimp Tom Yum Flavor,Pack,Thailand,3.5,NA
553,Samyang,60 Ingredients,Cup,South Korea,2.75,NA
552,Super Bihun,Kuah Rasa Baso Sapi Rice Noodles,Pack,Indonesia,3,NA
551,Batchelors,Super Noodles Chicken,Pack,UK,3.25,NA
550,Nissin,Taisho Fried Noodle Yakisoba,Pack,Japan,4.25,NA
549,Mi Sedaap,Supreme Soto,Pack,Indonesia,4,NA
548,Pot Noodle,Original Curry,Cup,UK,3.75,NA
547,Lucky Me!,Pancit Canton Sweet Spicy,Pack,Philippines,5,NA
546,Yum Yum,Vegetable,Pack,Thailand,3.5,NA
545,Golden Wheat,South Korean Style Spicy Beef,Pack,China,3.5,NA
544,Unox,Good Noodles Chicken,Pack,Holland,3.5,NA
543,Menraku,Curry Udon,Bowl,Japan,4.75,NA
542,Mi Sedaap,Mi SupArtificial Chicken Special,Pack,Indonesia,3,NA
541,Yum Yum,Chicken,Pack,Thailand,3.5,NA
540,Nissin,Top Ramen Chicken,Pack,USA,3.25,NA
539,Nissin,Demae Ramen Chicken,Pack,Japan,3,NA
538,Lucky Me!,Lomi Seafood Vegetable,Pack,Philippines,0.5,NA
537,Mama,Pad Kee Mao Drunken,Pack,Thailand,2,NA
536,Ottogi,Yeul Ramyun,Pack,South Korea,4.25,NA
535,Wai Wai,Chicken Flavor,Pack,Thailand,0.9,NA
534,Mama,Pho Ga,Pack,Thailand,3.1,NA
533,Paldo,Gomtang,Pack,South Korea,4.75,NA
532,Doll,Spicy Tomkotsu,Pack,Hong Kong,4.25,NA
531,Yum Yum,Beef,Pack,Thailand,3.25,NA
530,Mee Jang,Artificial Shrimp Tom yum,Bowl,Thailand,3.5,NA
529,Sapporo Ichiban,Hot Spicy Chicken,Pack,USA,2,NA
528,Unox,Good Noodles Vegetable,Pack,Holland,3.75,NA
527,Little Cook,Wheat Gluten Stewed Duck Flavoured,Bowl,Thailand,2.75,NA
526,Annie Chun's,Soy Ginger Ramen,Pack,USA,1.5,NA
525,JML,Artificial Spicy Hot Beef,Pack,China,3.75,NA
524,Nissin,Cup Noodles Spicy Seafood,Cup,Hong Kong,3.75,NA
523,Dragonfly,Artificial Hot & Sour Shrimp,Bowl,China,4.5,NA
522,Samyang,Hot Beef,Pack,South Korea,4.25,NA
521,Menraku,Soy Sauce,Bowl,Japan,4.25,NA
520,Nan Hsing,Vegetarian Rice Noodles,Bowl,Taiwan,0.25,NA
519,Snapdragon,Beijing Vegetable Rice Noodle,Cup,Singapore,2,NA
518,Dragonfly,Artificial Chicken,Bowl,China,4.5,NA
517,Thai Kitchen,Thai Ginger Rice Noodle,Pack,USA,4.25,NA
516,Wang,Champong Spicy Seafood,Bowl,South Korea,3.5,NA
515,Tradition,Imitation Beef,Cup,USA,2.5,NA
514,Shirakiku,Sanukiya Fresh Spicy Ramen,Bowl,Japan,3,NA
513,Dragonfly,Artificial Onion,Bowl,China,4,NA
512,Paldo,Big Bowl Noodle,Bowl,South Korea,3.75,NA
511,Menraku,Miso,Bowl,Japan,2.75,NA
510,Snapdragon,South Korean Kimchi Rice Noodle,Cup,Singapore,3.75,NA
509,Ve Wong,Kung Fu Shrimp,Bowl,Taiwan,4,NA
508,Samyang,Beef,Cup,South Korea,3.75,NA
507,Dragonfly,Artificial Seafood,Bowl,China,3.75,NA
506,Nongshim,Oolongmen Beef,Cup,South Korea,2.5,NA
505,JML,Artificial Spicy Beef,Pack,China,3.5,NA
504,Knorr,Pizza,Pack,Pakistan,3,NA
503,GreeNoodle,Miso,Pack,Thailand,1,NA
502,Sunlee,Beef Rice Stick,Bowl,Thailand,2,NA
501,Nongshim,Neoguri Mild,Pack,South Korea,3.25,NA
500,Mexi-Ramen,Soupless Ramen Shallot Teriyaki,Pack,USA,2.5,NA
499,Dragonfly,Artificial Beef,Bowl,China,4.75,NA
498,Hsin Tung Yang,Tiny Noodle With Oyster Flavor,Pack,Taiwan,0,NA
497,Nissin,Demae Iccho Seafood & Abalone Macaroni,Pack,Japan,4,NA
496,Maruchan,Yakisoba Shrimp,Tray,USA,2.75,NA
495,Ottogi,Jin Ramen (Mild),Pack,South Korea,3.25,NA
494,Snapdragon,Tomato Seafood Rice Noodle,Cup,Singapore,3.5,NA
493,Pulmuone,Fresh Ramen Spicy,Pack,South Korea,3,NA
492,Noah Foods,Phoya Rice Noodles Beef,Bowl,Vietnam,2.75,NA
491,JML,Artificial Stew Beef,Pack,China,3.75,NA
490,Foodmon,DJ DOC Instant rice Ramen Topokki,Bowl,South Korea,5,NA
489,JML,Stew Pork,Pack,China,3.25,NA
488,Kailo,Big Bowl Crab,Bowl,Hong Kong,3.5,NA
487,Kailo,Big Bowl Artificial Chicken,Bowl,Hong Kong,2.75,NA
486,Kamfen,Japanese U-Don Lobster Scallop,Pack,China,3,NA
485,Ottogi,Hot & Spicy Ramen,Cup,South Korea,3,NA
484,Ottogi,Bekse Curry Myon,Cup,South Korea,4.25,NA
483,Itomen,Yellow Buckwheat,Bowl,Japan,4.5,NA
482,Menraku,Shio,Bowl,Japan,4.5,NA
481,Thai Kitchen,Roasted Garlic Rice Noodle,Bowl,USA,3.75,NA
480,Thai Kitchen,Mushroom Rice Noodle,Bowl,USA,3.25,NA
479,Nongshim,Potato Noodle Soup,Pack,South Korea,3.75,NA
478,Vedan,Mushroom & Artificial Cuttlefish,Pack,Taiwan,1.75,NA
477,Mr. Udon,Malaysian Beef Udon,Pack,South Korea,3,NA
476,Annie Chun's,Teriyaki Noodle,Bowl,USA,1.75,NA
475,Gefen,Vegetable,Pack,USA,3.25,NA
474,Saigon Ve Wong,Kung Fu Rice Noodle Shrimp Crab,Bowl,Vietnam,3.75,NA
473,Myojo,Ramen-Desse Miso Soybean Paste,Bowl,Japan,4.5,NA
472,Thai Kitchen,Spring Onion Rice Noodle,Bowl,USA,3.75,NA
471,Koyo,Lemongrass ginger,Pack,USA,1.5,NA
470,Maruchan,Ramen Noodle Soup Chicken Mushroom,Pack,USA,3.25,NA
469,Gefen,Chicken,Pack,USA,3.5,NA
468,Paldo,Snack Noodle slightly Hot,Pack,South Korea,3.75,NA
467,Vifon,Tu Quy Sour Spicy Shrimp,Pack,Vietnam,1.75,NA
466,Saigon Ve Wong,Kung Fu Rice Noodle Artificial Beef,Bowl,Vietnam,3.5,NA
465,Nissin,Souper Meal Picante Shrimp Hot Spicy,Bowl,USA,2.75,NA
464,Mama,Vegetable,Pack,Thailand,3.25,NA
463,Ottogi,Ppushu Ppushu Barbecue,Pack,South Korea,3,NA
462,Nissin,Top Ramen Shrimp,Pack,USA,3.5,NA
461,Samyang,Sutah Hot Spicy Beef,Pack,South Korea,3.5,NA
460,Menraku,Tempura Udon,Bowl,Japan,5,NA
459,Gefen,Imitation Chicken Vegetarian,Pack,USA,3,NA
458,Ve Wong,Kung Fu Artificial Beef Rice Noodle,Bowl,Taiwan,3.75,NA
457,Ibumie,Harmee Mee goreng Prawn,Pack,Malaysia,4.5,NA
456,Ve Wong,Kung Fu Artificial Szechuan Pork,Bowl,Taiwan,3.75,NA
455,Baijia,Single Noble Pickled Radish & Duck,Cup,China,0.25,NA
454,Koyo,Asian Vegetable,Pack,USA,1.5,NA
453,Nongshim,Bowl Noodle Savory Chicken,Bowl,USA,3.25,NA
452,Myojo,Hyoubanya No Chukasoba Soy Sauce,Pack,Japan,4,NA
451,Myojo,Ippeichan Soybean Paste,Bowl,Japan,4,NA
450,Ottogi,Ppushu Ppushu Tteobokki,Pack,South Korea,3.25,NA
449,Wu Mu,Beef Flavor Ramen,Pack,Taiwan,4.25,NA
448,Ve Wong,Kung Fu Artificial Sesame Chicken,Bowl,Taiwan,3.75,NA
447,Ve Wong,Little Prince Bacon,Pack,Vietnam,4.75,NA
446,Sao Tao,Noodle King Hong Koing Style Wonton,Bowl,Hong Kong,2.25,NA
445,iNoodle,Taiwan Style Chow Mein,Pack,Taiwan,2.25,NA
444,Mr. Udon,Chicken,Pack,South Korea,3.25,NA
443,Lucky Me!,N-Rich Chicken Tinola,Pack,Philippines,4,NA
442,Nongshim,Kalguksoo,Pack,South Korea,4.5,NA
441,Ottogi,Spice Seafood,Pack,South Korea,3.75,NA
440,Maruchan,Instant Lunch Hot spicy Beef,Cup,USA,2.75,NA
439,Little Cook,Tom Yum Seafood Creamy,Bowl,Thailand,3,NA
438,Samyang,Beef,Bowl,South Korea,3.75,NA
437,Nongshim,Big Bowl Spicy Kimchi,Bowl,South Korea,3.25,NA
436,Unif,Artificial Beef With Sauerkraut,Bowl,Taiwan,3.75,NA
435,Mi Sedaap,Mie Sambal Goreng,Pack,Indonesia,4.25,NA
434,Mi Sedaap,Kari Spesial,Pack,Indonesia,4.5,2012 #5
433,Lucky Me!,Supreme Bulalo,Bowl,Philippines,3.25,NA
432,Ve Wong,Instant Bean Thread Seafood,Bowl,Taiwan,2.5,NA
431,Unif / Tung-I,Chinese Onion Rice Noodle,Pack,Taiwan,2.75,NA
430,Quickchow,Pancit Canton toyo Mansi,Pack,Philippines,5,NA
429,Quickchow,Chicken Mami,Pack,Philippines,3.75,NA
428,Kamfen,E Menm Chicken,NA,China,3.75,NA
427,Koka,Mi Hai Cua Crab Flavor,Pack,Singapore,5,NA
426,Vifon,Tu quy Chicken,Pack,Vietnam,3,NA
425,Chikara,Shrimp Udon,Pack,USA,4.5,NA
424,Q,Noodle With Sesame Sauce,Pack,Taiwan,3.25,NA
423,Noodle Time,Shin Cup,Cup,South Korea,3,NA
422,Vifon,Mi Lau Thai Thai Stle,Bowl,Vietnam,4,NA
421,Myojo,Kakesoba Desse Soy Sauce,Bowl,Japan,2.75,NA
420,Sapporo Ichiban,Beef Flavorc,Cup,USA,3.5,NA
419,Myojo,Ramen Desse Shio,Bowl,Japan,4.25,NA
418,iNoodle,Udon Noodle Soup Oriental,Pack,Taiwan,3.75,NA
417,Vifon,Tu Quy Spicy Beef,Pack,Vietnam,3.5,NA
416,Sapporo Ichiban,Chicken Flavor,Cup,USA,3.75,NA
415,Ve Wong,Artificial Classic Beef,Bowl,Taiwan,3.75,NA
414,Doll,Artificial Beef Flavor,Pack,Hong Kong,2.5,NA
413,Souper,Alimentary Paste Chow Mein,Pack,Taiwan,4.25,NA
412,Maruchan,Midori No Tanuki,Bowl,Japan,4.125,NA
411,Sunlee,Crab Vermicelli,Bowl,Thailand,3.25,NA
410,Lucky Me!,Instant Bulalo Bone Marrow,Pack,Philippines,3.75,NA
409,Payless,Instant Mami Chicken,Pack,Philippines,4,NA
408,Gomex,3 Mien Mi Tom Chua Cay Hot sour Shrimp,Pack,Vietnam,2.25,NA
407,Ottogi,Snack Ramyon,Cup,South Korea,3.5,NA
406,Vifon,Asian Style Instant Noodles Beef,Pack,Vietnam,3.75,NA
405,Ibumie,Harmee Prawn,Pack,Malaysia,3.25,NA
404,Vina Acecook,Hao Hao Sate Onion,Pack,Vietnam,3.75,NA
403,Maruchan,Instant Lunch Lime Flavor with Shrimp,Cup,USA,2.25,NA
402,Sao Tao,Noodle King Scallop Thick,Bowl,Hong Kong,3,NA
401,Myojo,Suudon Desse Soy Sauce,Bowl,Japan,4.25,NA
400,Nissin,Cup Noodles Seafood Curry,Cup,Hong Kong,4.25,NA
399,Paldo,Spicy Seafood,Cup,South Korea,3.75,NA
398,Paldo,Bowl Noodle Beef With Vegetables,Bowl,South Korea,3.75,NA
397,Quickchow,Quickie Mami La Paz Batchoy,Cup,Philippines,3,NA
396,Vina Acecook,Bestcook Hot spicy Tom Yum Shrimp,Bowl,Vietnam,4.25,NA
395,Ottogi,Jin Ramen (Mild),Cup,South Korea,3,NA
394,Paldo,Hwa Cup Hot Spicy,Cup,South Korea,3.5,NA
393,Kamfen,Dried Mix Noodles XO Sauce,Tray,China,2,NA
392,Nissin,Yakisoba Noodles Karashi,Tray,Japan,5,2012 #3
391,Myojo,Hyoubanya No Chukasoba Oriental,Pack,Japan,4.25,2012 #6
390,Menraku,Curry Soba,Bowl,Japan,4,NA
389,Mama,Vegetarian Tom Yum,Pack,Thailand,2.75,NA
388,Maruchan,Instant Lunch Cheddar Cheese,Cup,USA,2.75,NA
387,Nissin,Bowl Noodles Rich & Savory Beef,Bowl,USA,3.75,NA
386,US Canning,Fu Chang Chinese Noodle Company Pork Seafood,Tray,USA,0,NA
385,Ve Wong,Hot Of Hots Artificial Black Peppered Beef,Bowl,Taiwan,1.25,NA
384,Nissin,Demae Iccho Tom Yam Goong Macaroni,Pack,Japan,4,NA
383,Lucky Me!,Chicken Na Chicken,Pack,Philippines,2.75,NA
382,Lucky Me!,N-Rich Artificial Chicken With Ginger,Pack,Philippines,2.5,NA
381,Saigon Ve Wong,Kung Fu Artificial Beef Rice Noodle,Pack,Vietnam,4.25,NA
380,Rhee Bros Assi,Pho Vietnamese Noodle Soup,Tray,South Korea,3.75,NA
379,Nissin,Chow Mein Thai Peanut,Tray,USA,2.5,NA
378,Ve Wong,Hot Of Hots Artificial Satay Beef,Bowl,Taiwan,3.75,NA
377,Sau Tao,Ho Fan Abalone Chicken,Bowl,Hong Kong,4,NA
376,Sau Tao,Noodle King Lobster Thick,Bowl,Hong Kong,2.75,NA
375,Vifon,Pho Bo Beef Rice Noodle,Pack,Vietnam,0.5,NA
374,Vifon,Asian Style Instant Noodles Shrimp,Pack,Vietnam,3.75,NA
373,Nissin,Cup Noodles Chicken Vegetable,Cup,USA,2.75,NA
372,Noodle Time,Spicy Thai,Bowl,Canada,0.5,NA
371,Nissin,Chow Noodles Alfredo,Tray,USA,3.75,NA
370,Fuku,Superior Soup,Pack,Hong Kong,5,NA
369,Bon Go Jang,Tofu Udon Dosirak,Tray,South Korea,3.75,NA
368,Knorr,Chili Pork,Cup,Thailand,3.5,NA
367,Saigon Ve Wong,Kung Fu Artificial Chicken,Pack,Vietnam,3.25,NA
366,Payless,Pancit Shanghai,Pack,Philippines,2.75,NA
365,Nissin,Cup Noodles Prawn,Cup,Singapore,3.25,NA
364,Sao Tao,Noodle King Beef Hong Kong Style,Bowl,Hong Kong,2.5,NA
363,Nissin,Demae Iccho Tonkotsu Macaroni,Pack,Japan,3.5,NA
362,Vina Acecook,Daily Hot & Sour With Shrimp,Pack,Vietnam,4.5,NA
361,Tayho,Vermicelli With Pork,Bowl,USA,1.25,NA
360,Nissin,Cup Noodles Hearty Chicken,Cup,USA,2.5,NA
359,Nissin,Bowl Noodles Hot & Spicy Beef,Bowl,USA,3.75,NA
358,Doll,Spicy Artificial Pork,Pack,Hong Kong,3.75,NA
357,Payless,Xtra Big Kalamansi Pancit Canton,Pack,Philippines,4,NA
356,Maruchan,Ramen Noodle Soup Roast Beef,Pack,USA,2.75,NA
355,Nongshim,Noodle Lite 275 Udon Mushroom,Bowl,South Korea,2.5,NA
354,Maruchan,Instant Lunch Chicken 35% Less Sodium,Cup,USA,3,NA
353,Nissin,Top Ramen Chili,Pack,USA,3.25,NA
352,Maruchan,Ramen Noodle Soup Chili,Pack,USA,2.75,NA
351,Nissin,Top Ramen Picante Beef,Pack,USA,3,NA
350,Nissin,Souper Meal Tomato Garlic Shrimp,Bowl,USA,3.5,NA
349,Ottogi,Ramen Bokki,Bowl,South Korea,3.25,NA
348,Paldo,Bowl Noodle Kimchi,Bowl,South Korea,3.5,NA
347,Sunny Maid,Mi Chay Vegetarian,Pack,Taiwan,1.75,NA
346,Paldo,Bowl Noodle Spicy Artificial Chicken,Bowl,South Korea,3.125,NA
345,Myojo,Charumera Shoyu,Pack,Japan,3.5,NA
344,Paldo,Stirfried Kimchi,Pack,South Korea,3.75,NA
343,Super Bihun,Goreng Rice Noodles,Pack,Indonesia,4.5,NA
342,Nongshim,Shin Big Bowl,Bowl,South Korea,3.5,NA
341,Vina Acecook,Daily Vegetarian,Pack,Vietnam,3.75,NA
340,Shirakiku,Japanese Style Tokusen Shoyu,Pack,Japan,4,NA
339,Payless,Xtra Big Chilimansi Pancit Canton,Pack,Philippines,4.5,NA
338,Nissin,Big Cup Noodles Chicken,Cup,USA,2.25,NA
337,Maruchan,Ramen Noodle Soup Creamy Chicken,Pack,USA,5,NA
336,Six Fortune,Instant Noodles With Soup,Pack,South Korea,3.5,NA
335,Goku Uma,Hot & Spicy Beef,Bowl,Japan,3.5,NA
334,Nissin,Big Cup Noodles Beef,Cup,USA,2.125,NA
333,Nissin,Big Cup Noodles Shrimp,Cup,USA,2.25,NA
332,Nongshim,Champong Oriental Noodles,Cup,South Korea,3.75,"
"
331,Sunlee,Crab Noodle,Bowl,Thailand,4.5,NA
330,Vifon,Phu Gia Instant Bean Thread Chicken,Pack,Vietnam,3.25,NA
329,Mee Jang,Artificial Beef Flavor,Bowl,Thailand,3.5,NA
328,Nongshim,Big Bowl Udon,Bowl,South Korea,4.5,NA
327,Gomex,3 Mien Mi Tom Hum Lobster,Pack,Vietnam,3.5,NA
326,Little Cook,TVP Curry Chicken,Bowl,Thailand,4,NA
325,Mee Jang,Artificial Pork,Bowl,Thailand,3.5,NA
324,Nongshim,Big Bowl Spicy Shrimp,Bowl,South Korea,3.5,NA
323,Ottogi,Jin Ramen (Hot),Cup,South Korea,3.5,NA
322,Unif,Shrimp Fish,Bowl,Taiwan,3.75,NA
321,Little Cook,TVP Spicy Beef,Bowl,Thailand,4.75,NA
320,Maruchan,Ramen Noodle Soup Spicy Picante Chicken,Pack,USA,4,NA
319,Maruchan,Ramen Noodle Soup Oriental,Pack,USA,3.75,NA
318,Unif,Super Bowl Artificial Pickled Chilli Beef,Bowl,Taiwan,3.25,NA
317,Maruchan,Yakisoba Cheddar Cheese,Tray,USA,4,NA
316,Unif,Super Bowl Artificial Stewed Pork Chop,Bowl,Taiwan,3.5,NA
315,Unif,Super Bowl Artificial Spicy Beef,Bowl,Taiwan,2.75,NA
314,Paldo,Dosirac Mushroom,Tray,South Korea,2.5,NA
313,Paldo,Dosirac Shrimp,Tray,South Korea,4.25,NA
312,Lucky Me!,Supreme Bulalo Artificial Bone Marrow,Bowl,Philippines,1.75,NA
311,Vifon,Tasty Mushroom,Pack,Vietnam,2,NA
310,Lucky Me!,La Paz Batchoy Beef,Pack,Philippines,2.5,NA
309,Paldo,Dosirac Beef,Tray,South Korea,3.75,NA
308,Tradition,Imitation Chicken Vegetarian,Pack,USA,3.75,NA
307,Royal Umbrella,Vegetarian Tom Yum,Cup,Thailand,2.75,NA
306,Rhee Bros Assi,Rice Noodle Anchovy Flavor,Tray,South Korea,3.75,NA
305,Lucky Me!,Supreme Special Beef Carne De Vaca,Bowl,Philippines,3.75,NA
304,Mama,Pho Bo Rice Noodle Artificial Beef,Bowl,Thailand,3.5,NA
303,Paldo,Dosirac Artificial Chicken,Tray,South Korea,3.25,NA
302,Samyang,Bowl Noodle Picante Beef,Bowl,South Korea,3.75,NA
301,Dragonfly,Guilin Style Rice Vermicelli,Bowl,China,4.5,NA
300,Wu Mu,Steam Spinach Ramen With Onion,Pack,Taiwan,5,NA
299,Lucky Me!,Supreme Sotanghon Artificial Chicken Vermicelli,Bowl,Philippines,3.75,NA
298,Nongshim,Hearty Rice Noodle Spicy Veggie Consomme,Pack,South Korea,2.75,NA
297,Rhee Bros Assi,Rice Noodle Hot & Spicy Kimchi,Tray,South Korea,3.25,NA
296,Nissin,Cup Noodles Crab,Cup,Hong Kong,3.25,NA
295,Tablemark,Soybean Paste,Bowl,Japan,4.5,NA
294,Paldo,South Korean Seafood,Pack,South Korea,3.75,NA
293,Tiger,Onion Flaver Rice Noodle,Bowl,Taiwan,0,NA
292,Paldo,South Korean U Dong,Pack,South Korea,3.75,NA
291,Nongshim,Shin Bowl,Bowl,South Korea,3,NA
290,Doll,Spicy Artificial Beef,Pack,Hong Kong,3,NA
289,Paldo,South Korean Broad Noodle,Pack,South Korea,2,NA
288,Saigon Ve Wong,Kung Fu Artificial Beef Rice Noodle,Pack,South Korea,3.25,NA
287,Paldo,King Cup Lobster,Cup,South Korea,3.75,NA
286,Myojo,Hyoubanya No Yakisoba Oriental,Tray,Japan,4,NA
285,Doll,Artificial Chicken,Pack,Hong Kong,4.5,2012 #9
284,Nissin,Cup Noodles Seafood,Cup,Hong Kong,4.5,NA
283,Paldo,King Cup Kimchi Pot Stew,Cup,South Korea,4,NA
282,Doll,Pickled Vegetable,Pack,Hong Kong,4.25,NA
